intervention,region,time,effective_coverage,above_ul,costs,pop
current fortification 2 + vas,Plateau Central,2026,127097.96796360567,4164.074640853985,39374095831.187935,162471.92351033216
current fortification 2 + vas,Plateau Central,2027,129446.04651494183,4241.004071804069,40101514777.224434,165473.5201912341
current fortification 2 + vas,Plateau Central,2028,131759.25878282168,4316.791188607926,40818132383.09726,168430.5465911979
current fortification 2 + vas,Plateau Central,2029,134063.77907975524,4392.2935328353515,41532057274.81829,171376.4618675036
current fortification 2 + vas,Plateau Central,2030,136402.1488635438,4468.904878190624,42256468509.95314,174365.6476329232
current fortification 2 + vas,Sahel,2020,84546.90611918543,78.72235266301998,69311593394.03398,215254.7326195628
current fortification 2 + vas,Sahel,2021,86242.47906733608,80.30111524248122,70701624894.25789,219571.62744569188
current fortification 2 + vas,Sahel,2022,87831.92044625945,81.78105780350663,72004649684.12173,223618.31341847382
current fortification 2 + vas,Sahel,2023,89362.17259719668,83.20588876443624,73259151117.04926,227514.30480018278
current fortification 2 + vas,Sahel,2024,90910.73420903295,84.6477678221458,74528662654.6317,231456.9117032767
current fortification 2 + vas,Sahel,2025,92548.55444275205,86.17275635165755,75871348452.40686,235626.76927312237
current fortification 2 + vas,Sahel,2026,94346.09550559045,87.84646232116451,77344973461.0015,240203.27288058156
current fortification 2 + vas,Sahel,2027,96089.09774872957,89.46938672579505,78773887519.56023,244640.92174348977
current fortification 2 + vas,Sahel,2028,97806.21840019891,91.06821255745075,80181583837.09743,249012.67659146152
current fortification 2 + vas,Sahel,2029,99516.88691451633,92.66103074861886,81583990689.56343,253368.0044272431
current fortification 2 + vas,Sahel,2030,101252.6822421952,94.27724473217644,83006996515.43883,257787.3046274785
current fortification 2 + vas,Sud-Ouest,2020,78384.00083563977,788.7656177429444,28407357972.574184,133230.89392865638
current fortification 2 + vas,Sud-Ouest,2021,79955.97783024881,804.5841698965967,28977062411.41939,135902.81546869365
current fortification 2 + vas,Sud-Ouest,2022,81429.5595388225,819.412586081872,29511107148.24095,138407.49252290346
current fortification 2 + vas,Sud-Ouest,2023,82848.26651916682,833.6888066857929,30025264586.228046,140818.8978760244
current fortification 2 + vas,Sud-Ouest,2024,84283.94832288772,848.1358422124526,30545573915.915474,143259.1556846035
current fortification 2 + vas,Sud-Ouest,2025,85802.38239056952,863.4156004874652,31095873717.64205,145840.06921354125
current fortification 2 + vas,Sud-Ouest,2026,87468.89470472798,880.1854463863716,31699838957.605633,148672.67437519936
current fortification 2 + vas,Sud-Ouest,2027,89084.8437152115,896.4464818771191,32285479413.78097,151419.33605251394
current fortification 2 + vas,Sud-Ouest,2028,90676.79772935281,912.4660595714948,32862423778.363937,154125.21294239227
current fortification 2 + vas,Sud-Ouest,2029,92262.76992408615,928.4254431774052,33437200255.579098,156820.92241113173
current fortification 2 + vas,Sud-Ouest,2030,93872.03735515547,944.6192430070746,34020419222.46813,159556.22727087233
oil 1,Boucle de Mouhoun,2020,2362.1269167936366,257.64119476884855,671725493.8857262,303125.22287262016
oil 1,Boucle de Mouhoun,2021,2409.498945931731,262.8081424459575,685196827.4719629,309204.34452705906
oil 1,Boucle de Mouhoun,2022,2453.9058016779113,267.65167362501194,697824945.333007,314902.95367012953
oil 1,Boucle de Mouhoun,2023,2496.6589899508754,272.3148364840914,709982804.5503385,320389.35223390727
oil 1,Boucle de Mouhoun,2024,2539.923719951465,277.03379406823103,722286132.5048448,325941.39553467726
oil 1,Boucle de Mouhoun,2025,2585.68221587423,282.0247509370387,735298620.553078,331813.4569282843
oil 1,Boucle de Mouhoun,2026,2635.9030970805375,287.50242774786005,749580091.2021974,338258.1638999086
oil 1,Boucle de Mouhoun,2027,2684.6002369705134,292.8139075053109,763428250.719307,344507.333357088
oil 1,Boucle de Mouhoun,2028,2732.5742799768905,298.0465178575238,777070780.8911813,350663.7097884392
oil 1,Boucle de Mouhoun,2029,2780.3680589436126,303.2594665047621,790662048.8085992,356796.95343348343
oil 1,Boucle de Mouhoun,2030,2828.8638473025017,308.5489845087318,804452949.354693,363020.2840048254
oil 1,Cascades,2020,7243.490320221667,,404339922.0054117,127955.67152069989
oil 1,Cascades,2021,7388.757211713182,,412448886.1896628,130521.79942710849
oil 1,Cascades,2022,7524.931363687014,,420050283.24469024,132927.30482426906
oil 1,Cascades,2023,7656.034524661191,,427368611.7768583,135243.23157495516
oil 1,Cascades,2024,7788.70633443493,,434774504.0808034,137586.86838000108
oil 1,Cascades,2025,7929.025307106545,,442607269.772162,140065.59170005127
oil 1,Cascades,2026,8083.028237391374,,451203889.6428526,142786.04102621917
oil 1,Cascades,2027,8232.358596783886,,459539681.2571859,145423.94976493224
oil 1,Cascades,2028,8379.471570971695,,467751695.89093536,148022.6885730808
oil 1,Cascades,2029,8526.031763335191,,475932853.61042833,150611.66253494567
oil 1,Cascades,2030,8674.744675859789,,484234178.633743,153238.66412460222
oil 1,Centre,2020,66779.11344825936,4347.824950691543,1470203362.7251844,447550.49093612924
oil 1,Centre,2021,68118.3565200843,4435.019795637078,1499688025.9085162,456526.0352841754
oil 1,Centre,2022,69373.77189877188,4516.7568242541,1527327145.6280897,464939.77035862696
oil 1,Centre,2023,70582.4368479993,4595.450046609454,1553937011.8123572,473040.18624424876
oil 1,Centre,2024,71805.56346853648,4675.084833057269,1580865264.9396727,481237.52357372077
oil 1,Centre,2025,73099.19073670878,4759.309744455836,1609345654.4143474,489907.3529419627
oil 1,Centre,2026,74518.97300992376,4851.748300065241,1640603461.9028456,499422.6672459195
oil 1,Centre,2027,75895.67796434367,4941.382196675822,1670912882.7524772,508649.2793767054
oil 1,Centre,2028,77251.94042328183,5029.685132341874,1700772243.3355396,517738.88686013385
oil 1,Centre,2029,78603.10668155897,5117.656266831725,1730519406.392129,526794.3398453969
oil 1,Centre,2030,79974.11927599525,5206.91954778889,1760703504.7216244,535982.8020461566
oil 1,Centre-Est,2020,6803.393815600863,,513716108.5215774,247693.39851570752
oil 1,Centre-Est,2021,6939.834651095026,,524018592.39260757,252660.84493375485
oil 1,Centre-Est,2022,7067.735199370364,,533676209.4170867,257317.3623033205
oil 1,Centre-Est,2023,7190.872857480763,,542974186.3167744,261800.475562572
oil 1,Centre-Est,2024,7315.483857180644,,552383413.4730818,266337.22925413784
oil 1,Centre-Est,2025,7447.277397129257,,562334985.6304119,271135.4800532362
oil 1,Centre-Est,2026,7591.923491369106,,573257038.7497457,276401.6580278427
oil 1,Centre-Est,2027,7732.1809085339,,583847708.1259565,281508.05599130015
oil 1,Centre-Est,2028,7870.355663318878,,594281118.1633546,286538.6297798238
oil 1,Centre-Est,2029,8008.011221932031,,604675324.3204279,291550.30102238565
oil 1,Centre-Est,2030,8147.688706769049,,615222203.7020115,296635.5851986555
oil 1,Centre-Nord,2020,326.3371107646958,,988215615.6450151,259646.7723712599
oil 1,Centre-Nord,2021,332.88174264288944,,1008034101.5215495,264853.94154533616
oil 1,Centre-Nord,2022,339.0167241713265,,1026612082.2295623,269735.176623637
oil 1,Centre-Nord,2023,344.92324504359055,,1044498237.2746539,274434.63932597317
oil 1,Centre-Nord,2024,350.90043741459664,,1062598400.0937135,279190.3310808496
oil 1,Centre-Nord,2025,357.2221533419707,,1081741850.810869,284220.1394668599
oil 1,Centre-Nord,2026,364.16036532220147,,1102752177.8541307,289740.4566090727
oil 1,Centre-Nord,2027,370.88806645511534,,1123125034.9323807,295093.28295648465
oil 1,Centre-Nord,2028,377.5158689136106,,1143195378.3620558,300366.6259490425
oil 1,Centre-Nord,2029,384.11876718704366,,1163190306.8181913,305620.1541823939
oil 1,Centre-Nord,2030,390.8186508151335,,1183478926.7939217,310950.84781763575
oil 1,Centre-Ouest,2020,3570.0801153537154,870.0208260021988,596166285.0850773,252398.93526040527
oil 1,Centre-Ouest,2021,3641.6774279483475,887.4689366973134,608122292.3713137,257460.7503688881
oil 1,Centre-Ouest,2022,3708.793225815811,903.8249119168393,619329933.2623649,262205.72957763117
oil 1,Centre-Ouest,2023,3773.4096976218516,919.571806764455,630120212.6698887,266774.0104444914
oil 1,Centre-Ouest,2024,3838.799305256024,935.5071131462856,641039597.7276028,271396.95077375224
oil 1,Centre-Ouest,2025,3907.9579500523437,952.360925757414,652588372.8299943,276286.3559822161
oil 1,Centre-Ouest,2026,3983.860971221736,970.8583283478637,665263388.7106414,281652.5777775789
oil 1,Centre-Ouest,2027,4057.461034605201,988.7945050917158,677553834.5694451,286855.984153025
oil 1,Centre-Ouest,2028,4129.968221146505,1006.4643501056872,689661781.3509188,291982.125889466
oil 1,Centre-Ouest,2029,4202.202959556885,1024.067800097628,701724232.1253439,297089.0059802472
oil 1,Centre-Ouest,2030,4275.498703518639,1041.9298148546084,713963859.8026898,302270.89746091864
oil 1,Centre-Sud,2020,8031.380045865833,736.1338321313983,463933120.9887356,133621.29060735472
oil 1,Centre-Sud,2021,8192.447923652988,750.8968633205105,473237216.02671003,136301.04148234735
oil 1,Centre-Sud,2022,8343.434025459757,764.7358271208615,481958936.70698017,138813.05780730996
oil 1,Centre-Sud,2023,8488.797553876222,778.0594415699668,490355869.11847776,141231.52912398553
oil 1,Centre-Sud,2024,8635.900356331977,791.5424730129581,498853270.79287827,143678.93744034512
oil 1,Centre-Sud,2025,8791.482119729253,805.802662301143,507840460.1239303,146267.41363016426
oil 1,Centre-Sud,2026,8962.23627368201,821.453510472162,517704083.4505181,149108.31896616303
oil 1,Centre-Sud,2027,9127.809611347533,836.6294995124574,527268436.6322889,151863.02898395417
oil 1,Centre-Sud,2028,9290.924374141028,851.5801424563421,536690770.09801465,154576.83470564938
oil 1,Centre-Sud,2029,9453.426227864831,866.4746078691369,546077698.8367867,157280.44321336024
oil 1,Centre-Sud,2030,9618.314957663822,881.5878476671577,555602505.6065637,160023.76313553101
oil 1,Est,2020,4387.273710608408,147.74867162265681,1353976294.644472,274863.2348039935
oil 1,Est,2021,4475.259693316675,150.71174457502974,1381130044.947293,280375.567386783
oil 1,Est,2022,4557.738339743706,153.4893489030576,1406584151.4021823,285542.86467766593
oil 1,Est,2023,4637.145562793888,156.16351798773076,1431090372.0588784,290517.73691816453
oil 1,Est,2024,4717.502892952003,158.86968349486486,1455889809.5482526,295552.13348523196
oil 1,Est,2025,4802.4919952613045,161.73183156149645,1482118679.0969343,300876.7111443228
oil 1,Est,2026,4895.7692659589775,164.87309735597933,1510905397.6115332,306720.5435670997
oil 1,Est,2027,4986.216430377695,167.91905465802517,1538818704.2841117,312387.06948520336
oil 1,Est,2028,5075.32055775421,170.91978297459755,1566317530.2477312,317969.45396827674
oil 1,Est,2029,5164.089873450403,173.90923595612713,1593713028.4711115,323530.86245860974
oil 1,Est,2030,5254.1630595394,176.94259892167236,1621510920.007423,329173.9585885958
oil 1,Hauts Bassins,2020,26773.60567670389,2733.647163218037,1240420448.6407063,333805.28757823096
oil 1,Hauts Bassins,2021,27310.54550801926,2788.4699638679763,1265296856.9398243,340499.6923950012
oil 1,Hauts Bassins,2022,27813.876483437107,2839.8612224726394,1288616167.8268828,346775.0720739728
oil 1,Hauts Bassins,2023,28298.463910177074,2889.338721336062,1311067090.5954008,352816.7628082349
oil 1,Hauts Bassins,2024,28788.84942355042,2939.4082182765765,1333786638.5655403,358930.7423481002
oil 1,Hauts Bassins,2025,29307.50060926154,2992.36370584292,1357815734.3935857,365397.1298152814
oil 1,Hauts Bassins,2026,29876.730848583065,3050.483431954117,1384188156.448544,372494.1217568741
oil 1,Hauts Bassins,2027,30428.690191549824,3106.8397595378033,1409760418.3284593,379375.7853413507
oil 1,Hauts Bassins,2028,30972.453568969642,3162.3592600524066,1434952961.3395925,386155.26408492797
oil 1,Hauts Bassins,2029,31514.173737668923,3217.670144223354,1460050842.544303,392909.2687148286
oil 1,Hauts Bassins,2030,32063.850855045937,3273.7934512873326,1485517368.9725156,399762.4781949719
oil 1,Nord,2020,3131.1613215546063,,666556484.5097033,250490.97501304146
oil 1,Nord,2021,3193.9561969299325,,679924154.5455036,255514.52632300023
oil 1,Nord,2022,3252.8205314988104,,692455097.5036753,260223.63679206138
oil 1,Nord,2023,3309.4928163543427,,704519400.5155945,264757.3846356988
oil 1,Nord,2024,3366.8431848727437,,716728052.8650627,269345.3787542513
oil 1,Nord,2025,3427.4992112476352,,729640408.235083,274197.823463015
oil 1,Nord,2026,3494.0704355326666,,743811981.2305319,279523.4803572085
oil 1,Nord,2027,3558.621836141064,,757553577.4758343,284687.55260271864
oil 1,Nord,2028,3622.21472221006,,771091126.7187237,289774.9442761081
oil 1,Nord,2029,3685.568655924454,,784577808.1764394,294843.2199084703
oil 1,Nord,2030,3749.853151261297,,798262586.0654727,299985.93989683304
oil 1,Plateau Central,2020,6981.882689750123,,529535903.3773934,145596.89397233803
oil 1,Plateau Central,2021,7121.903087412141,,540155650.3800278,148516.8134121605
oil 1,Plateau Central,2022,7253.159141113666,,550110671.9779453,151253.9653499987
oil 1,Plateau Central,2023,7379.527348940458,,559694978.3983296,153889.1884515616
oil 1,Plateau Central,2024,7507.40755187124,,569393961.0069102,156555.94198705256
oil 1,Plateau Central,2025,7642.65873093397,,579651990.032947,159376.40638794252
oil 1,Plateau Central,2026,7791.099654520867,,590910385.807078,162471.92351033216
oil 1,Plateau Central,2027,7935.036762904389,,601827192.9355184,165473.5201912341
oil 1,Plateau Central,2028,8076.836569698096,,612581897.9521867,168430.5465911979
oil 1,Plateau Central,2029,8218.103559068191,,623296191.8121105,171376.4618675036
oil 1,Plateau Central,2030,8361.445520442696,,634167860.4409417,174365.6476329232
oil 1,Sahel,2020,102.14545060620074,78.72235266301998,611753950.1047975,215254.7326195628
oil 1,Sahel,2021,104.19395918888478,80.30111524248122,624022565.2006563,219571.62744569188
oil 1,Sahel,2022,106.1142447831725,81.78105780350663,635523246.7353026,223618.31341847382
oil 1,Sahel,2023,107.96302083747594,83.20588876443624,646595654.2421194,227514.30480018278
oil 1,Sahel,2024,109.8339174899152,84.6477678221458,657800543.0607125,231456.9117032767
oil 1,Sahel,2025,111.81265205826656,86.17275635165755,669651278.2742138,235626.76927312237
oil 1,Sahel,2026,113.98435354652615,87.84646232116451,682657701.5266128,240203.27288058156
oil 1,Sahel,2027,116.09016389140243,89.46938672579505,695269499.5949979,244640.92174348977
oil 1,Sahel,2028,118.16470535886066,91.06821255745075,707694026.8729336,249012.67659146152
oil 1,Sahel,2029,120.23145166873115,92.66103074861886,720071868.582225,253368.0044272431
oil 1,Sahel,2030,122.32855496966035,94.27724473217644,732631519.7512939,257787.3046274785
oil 1,Sud-Ouest,2020,8053.643976364175,,439661949.96456605,133230.89392865638
oil 1,Sud-Ouest,2021,8215.158353260585,,448479291.04668903,135902.81546869365
oil 1,Sud-Ouest,2022,8366.563006307319,,456744725.32558143,138407.49252290346
oil 1,Sud-Ouest,2023,8512.329499528736,,464702362.9908805,140818.8978760244
oil 1,Sud-Ouest,2024,8659.840088261726,,472755213.7591915,143259.1556846035
oil 1,Sud-Ouest,2025,8815.853142613647,,481272228.40468615,145840.06921354125
oil 1,Sud-Ouest,2026,8987.080647172927,,490619825.4381579,148672.67437519936
oil 1,Sud-Ouest,2027,9153.11297361262,,499683808.973296,151419.33605251394
oil 1,Sud-Ouest,2028,9316.679909721455,,508613202.7098945,154125.21294239227
oil 1,Sud-Ouest,2029,9479.632237704536,,517509043.9567347,156820.92241113173
oil 1,Sud-Ouest,2030,9644.978058464141,,526535549.9938787,159556.22727087233
oil 2,Boucle de Mouhoun,2020,26218.502592678175,257.64119476884855,2101567170.1758757,303125.22287262016
oil 2,Boucle de Mouhoun,2021,26744.309931795873,262.8081424459575,2143713720.6061006,309204.34452705906
oil 2,Boucle de Mouhoun,2022,27237.205234853638,267.65167362501194,2183222177.795008,314902.95367012953
oil 2,Boucle de Mouhoun,2023,27711.745603370975,272.3148364840914,2221259379.037679,320389.35223390727
oil 2,Boucle de Mouhoun,2024,28191.963845510032,277.03379406823103,2259751695.2419176,325941.39553467726
oil 2,Boucle de Mouhoun,2025,28699.861721554968,282.0247509370387,2300462696.8837953,331813.4569282843
oil 2,Boucle de Mouhoun,2026,29257.289984512776,287.50242774786005,2345143850.318066,338258.1638999086
oil 2,Boucle de Mouhoun,2027,29797.80543242716,292.8139075053109,2388469342.164691,344507.333357088
oil 2,Boucle de Mouhoun,2028,30330.29484355978,298.0465178575238,2431151499.963249,350663.7097884392
oil 2,Boucle de Mouhoun,2029,30860.783408269857,303.2594665047621,2473673278.1543407,356796.95343348343
oil 2,Boucle de Mouhoun,2030,31399.063948482075,308.5489845087318,2516819629.0054545,363020.2840048254
oil 2,Cascades,2020,40417.87311561542,293.7479519355004,849625658.8974472,127955.67152069989
oil 2,Cascades,2021,41228.44626870057,299.63901411315555,866664748.1960003,130521.79942710849
oil 2,Cascades,2022,41988.282943119775,305.1613350496792,882637304.0331465,132927.30482426906
oil 2,Cascades,2023,42719.82404983146,310.47801020570483,898015057.6577023,135243.23157495516
oil 2,Cascades,2024,43460.11804297508,315.858299358824,913576806.0432072,137586.86838000108
oil 2,Cascades,2025,44243.082357474406,321.5487067477745,930035528.8883405,140065.59170005127
oil 2,Cascades,2026,45102.401638720396,327.7940447496688,948099312.4140953,142786.04102621917
oil 2,Cascades,2027,45935.648492296794,333.84989424958223,965615026.4391501,145423.94976493224
oil 2,Cascades,2028,46756.52258220677,339.8158213041361,982870652.1252567,148022.6885730808
oil 2,Cascades,2029,47574.31221080763,345.7593311921609,1000061439.2320392,150611.66253494567
oil 2,Cascades,2030,48404.113779299114,351.79014114002695,1017504729.7873588,153238.66412460222
oil 2,Centre,2020,217141.87482116898,5262.482294276939,2892518822.920203,447550.49093612924
oil 2,Centre,2021,221496.61594367048,5368.020427224336,2950527766.041626,456526.0352841754
oil 2,Centre,2022,225578.77928683563,5466.952576232652,3004905735.827806,464939.77035862696
oil 2,Centre,2023,229508.92689667508,5562.200589669527,3057258723.69658,473040.18624424876
oil 2,Centre,2024,233486.09870703318,5658.588245208303,3110238114.8569574,481237.52357372077
oil 2,Centre,2025,237692.5134949199,5760.531655993851,3166271222.0639052,489907.3529419627
oil 2,Centre,2026,242309.13939371426,5872.416625540671,3227768698.410378,499422.6672459195
oil 2,Centre,2027,246785.69320585724,5980.90691648608,3287400292.611647,508649.2793767054
oil 2,Centre,2028,251195.77530902234,6087.786250577338,3346146425.7770452,517738.88686013385
oil 2,Centre,2029,255589.2863840791,6194.263982066198,3404671818.4208,526794.3398453969
oil 2,Centre,2030,260047.33067048597,6302.305690482134,3464056849.62431,535982.8020461566
oil 2,Centre-Est,2020,77609.47859930144,,1969162518.1998749,247693.39851570752
oil 2,Centre-Est,2021,79165.92269020107,,2008653717.223351,252660.84493375485
oil 2,Centre-Est,2022,80624.94375134438,,2045673030.311398,257317.3623033205
oil 2,Centre-Est,2023,82029.63230839554,,2081313780.7224474,261800.475562572
oil 2,Centre-Est,2024,83451.12795844433,,2117380972.570396,266337.22925413784
oil 2,Centre-Est,2025,84954.55818685668,,2155527066.423228,271135.4800532362
oil 2,Centre-Est,2026,86604.60348184431,,2197393181.3213496,276401.6580278427
oil 2,Centre-Est,2027,88204.58509556235,,2237989045.130836,281508.05599130015
oil 2,Centre-Est,2028,89780.80881053502,,2277982106.7495995,286538.6297798238
oil 2,Centre-Est,2029,91351.10981321463,,2317824893.127966,291550.30102238565
oil 2,Centre-Est,2030,92944.4758690506,,2358252902.3293114,296635.5851986555
oil 2,Centre-Nord,2020,23082.979463015326,,2045756919.5131567,259646.7723712599
oil 2,Centre-Nord,2021,23545.904451483057,,2086784205.4357035,264853.94154533616
oil 2,Centre-Nord,2022,23979.85342006665,,2125243456.6176357,269735.176623637
oil 2,Centre-Nord,2023,24397.642557418705,,2162270523.2493424,274434.63932597317
oil 2,Centre-Nord,2024,24820.430540137313,,2199740618.586014,279190.3310808496
oil 2,Centre-Nord,2025,25267.587894017946,,2239370478.8593893,284220.1394668599
oil 2,Centre-Nord,2026,25758.352196840966,,2282865057.622884,289740.4566090727
oil 2,Centre-Nord,2027,26234.22632197634,,2325039976.4141426,295093.28295648465
oil 2,Centre-Nord,2028,26703.034260110842,,2366588645.8525057,300366.6259490425
oil 2,Centre-Nord,2029,27170.080637045685,,2407981194.8030815,305620.1541823939
oil 2,Centre-Nord,2030,27643.98713155805,,2449981729.955152,310950.84781763575
oil 2,Centre-Ouest,2020,27269.84766853711,870.0208260021988,1669618956.7475808,252398.93526040527
oil 2,Centre-Ouest,2021,27816.739543466032,887.4689366973134,1703102863.6901948,257460.7503688881
oil 2,Centre-Ouest,2022,28329.399630876065,903.8249119168393,1734490901.1560302,262205.72957763117
oil 2,Centre-Ouest,2023,28822.96876268656,919.571806764455,1764710079.0903106,266774.0104444914
oil 2,Centre-Ouest,2024,29322.44344719588,935.5071131462856,1795290829.368371,271396.95077375224
oil 2,Centre-Ouest,2025,29850.707701112,952.360925757414,1827634244.8223593,276286.3559822161
oil 2,Centre-Ouest,2026,30430.488478571107,970.8583283478637,1863131801.9986844,281652.5777775789
oil 2,Centre-Ouest,2027,30992.678247991145,988.7945050917158,1897552335.1722605,286855.984153025
oil 2,Centre-Ouest,2028,31546.520141721216,1006.4643501056872,1931461762.7588177,291982.125889466
oil 2,Centre-Ouest,2029,32098.280956375234,1024.067800097628,1965243774.5593355,297089.0059802472
oil 2,Centre-Ouest,2030,32658.146199732968,1041.9298148546084,1999521986.7039769,302270.89746091864
oil 2,Centre-Sud,2020,43168.85214848574,1732.7046610443235,1040508989.9594712,133621.29060735472
oil 2,Centre-Sud,2021,44034.595689739675,1767.4537404045986,1061376210.0230389,136301.04148234735
oil 2,Centre-Sud,2022,44846.14945361961,1800.027758924388,1080937281.1455226,138813.05780730996
oil 2,Centre-Sud,2023,45627.48175643135,1831.3887531488751,1099769917.2884753,141231.52912398553
oil 2,Centre-Sud,2024,46418.16269713831,1863.1249815445128,1118827885.8479674,143678.93744034512
oil 2,Centre-Sud,2025,47254.41824758446,1896.6904765245097,1138984349.9380891,146267.41363016426
oil 2,Centre-Sud,2026,48172.22574562718,1933.5292908698625,1161106479.7895114,149108.31896616303
oil 2,Centre-Sud,2027,49062.18623717352,1969.2503864075334,1182557406.698051,151863.02898395417
oil 2,Centre-Sud,2028,49938.931832333394,2004.441064493165,1203689811.8528917,154576.83470564938
oil 2,Centre-Sud,2029,50812.383027171156,2039.4995124519953,1224742811.302436,157280.44321336024
oil 2,Centre-Sud,2030,51698.66373571617,2075.072909432936,1246105043.53638,160023.76313553101
oil 2,Est,2020,34390.94256464853,2331.705489400813,1957850821.5088456,274863.2348039935
oil 2,Est,2021,35080.64671292119,2378.4674223012207,1997115166.4960554,280375.567386783
oil 2,Est,2022,35727.17997689861,2422.3023697692206,2033921825.0990145,285542.86467766593
oil 2,Est,2023,36349.63698032963,2464.5049470637446,2069357840.068086,290517.73691816453
oil 2,Est,2024,36979.54167933074,2507.212478027726,2105217846.8153071,295552.13348523196
oil 2,Est,2025,37645.75389423604,2552.38165813032,2143144813.4810114,300876.7111443228
oil 2,Est,2026,38376.93536836978,2601.9557532218087,2184770431.828451,306720.5435670997
oil 2,Est,2027,39085.932217401125,2650.025731000016,2225133095.943104,312387.06948520336
oil 2,Est,2028,39784.40127335932,2697.3819245353584,2264896420.616035,317969.45396827674
oil 2,Est,2029,40480.2458089371,2744.5601756206916,2304510333.2926774,323530.86245860974
oil 2,Est,2030,41186.311118222766,2792.431395039644,2344706107.026568,329173.9585885958
oil 2,Hauts Bassins,2020,101194.56429792415,3334.4569005508697,2598674163.796528,333805.28757823096
oil 2,Hauts Bassins,2021,103224.00302725591,3401.328832084096,2650790105.295084,340499.6923950012
oil 2,Hauts Bassins,2022,105126.4124139519,3464.0150262601533,2699643936.095878,346775.0720739728
oil 2,Hauts Bassins,2023,106957.9779529884,3524.366848443716,2746678498.4621086,352816.7628082349
oil 2,Hauts Bassins,2024,108811.45816641398,3585.4407799396417,2794275829.17996,358930.7423481002
oil 2,Hauts Bassins,2025,110771.7724174865,3650.0349943333395,2844616655.611966,365397.1298152814
oil 2,Hauts Bassins,2026,112923.25723237888,3720.9284601753134,2899866737.8772645,372494.1217568741
oil 2,Hauts Bassins,2027,115009.46429377182,3789.6709621081204,2953440488.8824153,379375.7853413507
oil 2,Hauts Bassins,2028,117064.69356410671,3857.392716435817,3006218730.901164,386155.26408492797
oil 2,Hauts Bassins,2029,119112.2002430678,3924.860004051046,3058798656.9449406,392909.2687148286
oil 2,Hauts Bassins,2030,121189.78131560542,3993.318271467283,3112150892.7478566,399762.4781949719
oil 2,Nord,2020,30415.43547118792,,1521983164.17924,250490.97501304146
oil 2,Nord,2021,31025.411541967704,,1552506261.9385495,255514.52632300023
oil 2,Nord,2022,31597.207174888084,,1581118817.148565,260223.63679206138
oil 2,Nord,2023,32147.709702867833,,1608665869.046506,264757.3846356988
oil 2,Nord,2024,32704.798991405103,,1636542521.3108308,269345.3787542513
oil 2,Nord,2025,33293.99873766034,,1666025975.3612792,274197.823463015
oil 2,Nord,2026,33940.657458991904,,1698384666.650399,279523.4803572085
oil 2,Nord,2027,34567.69604249252,,1729761569.6141186,284687.55260271864
oil 2,Nord,2028,35185.42381951355,,1760672561.421633,289774.9442761081
oil 2,Nord,2029,35800.83046415725,,1791467404.1638656,294843.2199084703
oil 2,Nord,2030,36425.27638658736,,1822714570.8131576,299985.93989683304
oil 2,Plateau Central,2020,37851.88798194023,163.58117662797176,883190758.8362025,145596.89397233803
oil 2,Plateau Central,2021,38611.000766128105,166.86176761170384,900902990.1581656,148516.8134121605
oil 2,Plateau Central,2022,39322.59814787093,169.93701545789878,917506553.8130921,151253.9653499987
oil 2,Plateau Central,2023,40007.696345547665,172.89774410993152,933491817.1471727,153889.1884515616
oil 2,Plateau Central,2024,40700.99174043449,175.8938978685089,949668344.0934608,156555.94198705256
oil 2,Plateau Central,2025,41434.24847172039,179.06274902149121,966777281.1492593,159376.40638794252
oil 2,Plateau Central,2026,42239.012668030315,182.54062769964995,985554688.0136749,162471.92351033216
oil 2,Plateau Central,2027,43019.35968116131,185.91298478384599,1003762373.480026,165473.5201912341
oil 2,Plateau Central,2028,43788.11943281051,189.2352662187642,1021699695.6222064,168430.5465911979
oil 2,Plateau Central,2029,44553.99054448543,192.5450640722538,1039569617.6882768,171376.4618675036
oil 2,Plateau Central,2030,45331.111001267775,195.90347723153334,1057702018.5413122,174365.6476329232
oil 2,Sahel,2020,10651.839682248545,78.72235266301998,1555861207.3741999,215254.7326195628
oil 2,Sahel,2021,10865.460405256408,80.30111524248122,1587063723.177461,219571.62744569188
oil 2,Sahel,2022,11065.709894324133,81.78105780350663,1616313169.3887289,223618.31341847382
oil 2,Sahel,2023,11258.502290088696,83.20588876443624,1644473395.0957212,227514.30480018278
oil 2,Sahel,2024,11453.601446101706,84.6477678221458,1672970557.791284,231456.9117032767
oil 2,Sahel,2025,11659.9460583259,86.17275635165755,1703110288.3061285,235626.76927312237
oil 2,Sahel,2026,11886.413472717408,87.84646232116451,1736189256.3808434,240203.27288058156
oil 2,Sahel,2027,12106.009686368856,89.46938672579505,1768264582.361944,244640.92174348977
oil 2,Sahel,2028,12322.345147169108,91.06821255745075,1799863626.4030838,249012.67659146152
oil 2,Sahel,2029,12537.867720381808,92.66103074861886,1831343936.0001132,253368.0044272431
oil 2,Sahel,2030,12756.555953935462,94.27724473217644,1863286637.8474145,257787.3046274785
